,year,month,day,hour,slice_id,mode,centroid_latitude,centroid_longitude,area,solidity,minor_axis_length,major_axis_length,convex_area,eccentricity,mean_intensity,max_intensity,intense_area,convective_area,intense_total_ratio,convective_total_ratio,intense_convective_ratio,intensity_variance,max_characteristic_curvature,mean_characteristic_curvature,max_mean_characteristic_curvature,normalized_cell_count,convective_solidity,convective_length_width_ratio,parallel_stratiform_distance,normal_stratiform_distance,convective_length,convective_width,stratiform_width,stratiform_convective_width_ratio,system_convective_length_ratio,delaunay_edges,edge_proportion_min_is_none,edge_proportion_min_is_stratiform,edge_proportion_min_is_convective,edge_proportion_mean_is_none,edge_proportion_mean_is_stratiform,edge_proportion_mean_is_convective,edge_proportion_mean_is_intense,edge_mean_length,cell_centroid_spread,cell_centroid_r_square
10,2004,5,15,9,0,NL,36.684838301385625,272.4707043139396,78756,0.7133437194304554,249.17736534181043,463.4254969119631,110404,0.8431452127885773,28.225862156534106,53,68,4044,0.0008634262786327391,0.05134846868809995,0.016815034619188922,33.58172537914027,0.0037954568424624115,-0.0015031769554155973,-0.0015031769554155973,0.00015236934328813042,0.036629107641027496,2.351453855878635,32.35981955920811,59.333737716280254,120,51.03225806451613,122.94650205761317,2.409191886084708,3.8618791409330258,33,0.7878787878787878,0.21212121212121213,0.0,0.21212121212121213,0.7575757575757576,0.030303030303030304,0.0,98.45330443242682,123.0,0.14067535466524925
11,2004,5,18,13,1,CC,34.366685523540696,275.8254423616852,4684,0.48011480114801147,76.20135846890129,135.13322610706416,9756,0.8258444311437999,29.67805294619983,49,0,424,0.0,0.09052092228864218,0.0,44.366888096257334,0.0,0.0,0.0,0.0008539709649871904,0.043460434604346045,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.31370849898476,12.0,0.7020811401732933
12,2004,5,18,6,0,TS,42.8855665949467,272.77754639523346,86108,0.6808678875288611,216.65984052889002,652.229518101953,126468,0.9432148041334972,31.72518232916802,57,296,11372,0.0034375435499605146,0.13206670692618572,0.026028842771720014,47.0746587382988,0.01607597146920728,0.0035649017461581193,0.004118917108096385,0.00023226645607841314,0.08991997975772527,3.4778250303766707,-79.90751154551698,106.30507160137137,214,61.532710280373834,83.86476868327402,1.3629298677263548,3.047801486457724,47,0.48936170212765956,0.48936170212765956,0.02127659574468085,0.19148936170212766,0.7021276595744681,0.10638297872340426,0.0,107.65377628619743,63.0,0.8234674086857394
13,2004,5,18,6,1,NS,40.47893915562332,262.25239509542126,19092,0.5362921348314607,86.71524537982745,421.00286429712645,35600,0.9785576637792895,29.916404776869893,57,396,3284,0.020741671904462602,0.17200921852084644,0.12058465286236297,74.44031961155902,0.003462421329185797,-0.00027750843089523755,0.00017661259653295103,0.00026188979677351773,0.09224719101123595,8.395522388059701,109.15364481283488,-8.199569685314625,150,17.866666666666667,31.528846153846153,1.7646742250287026,2.806685761980843,19,0.5789473684210527,0.42105263157894735,0.0,0.15789473684210525,0.631578947368421,0.21052631578947367,0.0,97.76584854719088,30.0,0.8928255252805896
14,2004,5,19,9,1,NL,38.79657699020494,268.7581273960253,26236,0.6821632865314613,136.71039504131616,283.09938955410365,38460,0.8756721937860968,31.298826040554964,59,456,4396,0.0173806982771764,0.16755602988260407,0.10373066424021839,61.55942993756857,0.003054227948988279,-0.0019091338770175273,-0.0019091338770175273,0.0004955023631651167,0.11430057202288091,3.9178082191780823,48.615341460411166,23.503136413493394,130,33.18181818181818,51.148648648648646,1.5414661236579046,2.1776876119546436,16,0.4375,0.5625,0.0,0.0625,0.6875,0.25,0.0,91.16415763580063,39.0,0.7617874615115119
15,2004,5,2,4,0,TS,32.599239202109445,272.55196907373323,105296,0.36657847096504664,390.2033185952729,951.8948803949442,287240,0.9121202666278793,29.99620118523021,56,984,10588,0.00934508433368789,0.1005546269563896,0.09293539856441255,48.473545818208585,0.007440508469119661,-0.0005429657791302177,0.0010919493523312397,0.0002849111077343869,0.03686116139813397,13.154975530179446,297.3523036965686,-105.04459599921752,252,19.15625,76.81012658227849,4.009664030396267,3.777360636487874,95,0.7578947368421053,0.24210526315789474,0.0,0.42105263157894735,0.5052631578947369,0.07368421052631578,0.0,118.90569368736419,102.0,0.4929166322393262
16,2004,5,20,11,0,PS,43.90896928525473,274.30602990255954,53904,0.5846167194481802,199.8711534496511,511.84308816634126,92204,0.920605888015232,28.621772039180765,57,496,2732,0.009201543484713566,0.05068269516176907,0.1815519765739385,41.473966465101256,0.005669723208393423,0.0018305331340355256,0.0018305331340355256,0.00018551498961116058,0.029629950978265585,5.490683229813665,111.0937872311176,-13.594371895735563,102,18.576923076923077,80.34749034749035,4.325123704005692,5.018069491826875,26,0.8846153846153846,0.11538461538461539,0.0,0.38461538461538464,0.6153846153846154,0.0,0.0,101.39146236368532,40.5,0.85514515860345
17,2004,5,20,13,0,CC,43.215025880097755,275.45525253505036,29316,0.7127990663295078,159.4374140191489,301.878224903362,41128,0.8491502072719572,27.55505525992632,59,140,1244,0.004775549188156638,0.0424341656433347,0.11254019292604502,36.609364879604286,0.0,0.0,0.0,0.0001364442625187611,0.030247033651040655,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0.7857142857142857,0.21428571428571427,0.0,0.07142857142857142,0.8571428571428571,0.07142857142857142,0.0,99.96217398093906,50.0,0.7117671474494569
18,2004,5,21,18,0,BE,42.87698581142142,275.6287491505516,69052,0.6519506023641376,225.82713416769184,454.105119062112,105916,0.8675778165763892,31.815385506574756,63,2060,12404,0.02983258993222499,0.17963274054335862,0.16607545952918412,68.11334261770571,0.013448382194727484,-0.0015886350947207722,-0.0004747900442203789,0.00015930023750217228,0.1171116734015635,8.38125,93.30521707496287,56.72203549255137,270,32.214765100671144,74.41726618705036,2.310035971223021,1.6818708113411556,19,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.5789473684210527,0.21052631578947367,0.05263157894736842,157.8399476613361,90.0,0.8162770923166816
19,2004,5,22,4,0,BE,43.56622677404551,267.2495026811883,186076,0.5902078205486057,308.1957869444636,1001.0330402419066,315272,0.951425929408304,30.82422236075582,63,5988,31476,0.03218039940669404,0.16915668866484662,0.1902401829965688,71.74745085328361,0.015531739778987528,-4.5256800538363445e-05,0.0009601788946463062,0.00024721081708549197,0.09983760054809815,13.404700954154062,133.22401122331794,27.768992799141934,480,35.80833333333333,105.56048387096774,2.9479306643044287,2.0854855005039723,131,0.5419847328244275,0.4580152671755725,0.0,0.24427480916030533,0.6259541984732825,0.1297709923664122,0.0,109.32148985644706,139.0,0.6355697365473223
20,2004,5,22,6,0,TS,43.38424947447609,267.4928315198628,263892,0.6034520608089567,373.64160636154224,1222.9224687360356,437304,0.9521818983488394,30.71103330150213,65,3588,33212,0.013596471283706972,0.12585451624149274,0.10803324099722991,56.873768645655616,0.009797075074038073,5.6315289775834125e-05,0.002350428736271912,0.00023873402755672775,0.0759471671880431,10.335497835497835,412.20276885400665,90.31263415787986,350,33.86387434554974,126.30016313213703,3.729643036214931,3.494064196388673,119,0.7058823529411765,0.2857142857142857,0.008403361344537815,0.2857142857142857,0.6470588235294118,0.06722689075630252,0.0,135.5497417202915,134.0,0.7527752717846871
21,2004,5,23,13,0,SYN,44.710737359347114,273.2466359406151,117488,0.7264363267627928,301.1615070721902,602.2992019120151,161732,0.866013990552374,29.75708157428844,57,204,6460,0.0017363475418766172,0.054984338826092875,0.031578947368421054,35.00298845950388,0.006361099857380196,0.0008248276126665705,0.0024412710957210813,0.0002298107040719052,0.03994262112630772,2.2781875658587984,67.93582791885217,-37.53273456434967,92,40.38297872340426,140.3846153846154,3.4763313609467454,6.546730455565381,60,0.6333333333333333,0.36666666666666664,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0,100.00520847162619,97.5,0.5754653731020498
22,2004,5,23,14,0,SYN,44.95569073313911,273.9590560419056,122704,0.7239515729355958,262.939763038807,686.9319819270895,169492,0.9238419764230621,29.799419741817708,56,128,6064,0.001043160777154779,0.049419741817707655,0.021108179419525065,32.010067468750954,0.0015243583407453238,-0.00016466748960423247,0.00077189972124911,0.0001548441778589125,0.0357774998230005,3.810126582278481,78.4086887204564,-134.5497181089197,86,22.571428571428573,145.5457627118644,6.448229993563612,7.9875811851987155,51,0.6470588235294118,0.3333333333333333,0.0196078431372549,0.21568627450980393,0.7647058823529411,0.0196078431372549,0.0,110.56103399450191,66.0,0.514913982584554
23,2004,5,23,14,1,SYN,44.41906258287636,264.1575146966573,52068,0.6367460744509122,158.89437924975277,538.7072673799187,81772,0.9555111579371526,29.406314819082738,49,0,2040,0.0,0.039179534454943536,0.0,30.811707837587104,0.002699621335734439,-0.000872925991555784,-0.000872925991555784,0.00019205654144580165,0.02494741476299956,7.5,15.42543208924057,-32.5043575946766,120,16.0,83.13253012048193,5.195783132530121,4.489227228165989,19,0.631578947368421,0.3684210526315789,0.0,0.0,1.0,0.0,0.0,162.57925198498705,58.0,0.8795874193449321
24,2004,5,23,4,0,PS,42.40173686962905,264.94236069286427,244744,0.5699408504494434,473.91603189143757,893.709342987157,429420,0.8478226876536746,30.73858398980159,62,3768,29756,0.015395678750040859,0.12158010002288105,0.12662992337679796,56.460851353526564,0.007639960706365379,-0.0005612832547644642,0.0011785735397539035,0.00023698231621612788,0.06929346560476922,13.799897383273473,289.4917543872393,79.9628865342122,328,23.76829268292683,119.33592233009709,5.020803299675711,2.7247236066681615,117,0.5128205128205128,0.46153846153846156,0.02564102564102564,0.23931623931623933,0.6495726495726496,0.10256410256410256,0.008547008547008548,133.80503289260818,167.0,0.4029792180718032
25,2004,5,24,4,0,TS,42.12208847900229,277.66590786024244,23664,0.5621970920840065,166.06746975475238,254.8260051819267,42092,0.7584857295898763,29.524847870182555,58,292,2936,0.012339418526031102,0.12407031778228533,0.0994550408719346,59.30719191397619,0.003787967311235038,-0.0019237687485180043,-0.0019237687485180043,0.0005916159567275186,0.0697519718711394,10.069651741293532,37.33116169405125,36.309025012272556,176,17.47826086956522,57.847133757961785,3.30966188167443,1.4478750294427654,28,0.7857142857142857,0.21428571428571427,0.0,0.32142857142857145,0.6785714285714286,0.0,0.0,79.56562949106085,98.0,0.0018416428589659692
26,2004,5,25,20,0,CC,38.77258780687182,269.6343696001923,47548,0.5612105188612435,170.79909457069618,533.6179179319039,84724,0.9473913591874458,30.35458904685791,67,2580,8048,0.05426095734836376,0.16926053672078742,0.3205765407554672,86.11023867817732,0.004784793763509337,-0.0010441590600929877,-0.0010441590600929877,0.0004416589551611004,0.09499079363580568,5.684500393391031,-62.266567562573215,20.731475864026603,170,29.905882352941177,53.65467625899281,1.7941178135383118,3.1389289290111995,67,0.746268656716418,0.2537313432835821,0.0,0.2537313432835821,0.6268656716417911,0.1044776119402985,0.014925373134328358,68.14828572876431,46.0,0.6520917296641794
27,2004,5,25,21,0,NL,38.73382942701133,270.7171941288344,63772,0.6653451297888323,206.02408050479366,518.9699809257708,95848,0.9178244453243728,30.510380731355454,66,3072,10612,0.04817161136548956,0.16640531894875493,0.28948360346777235,83.97227824054198,0.002646051828043992,-0.0004821961544064468,3.0019661924545755e-05,0.00021953208304585083,0.11071696853351139,3.6422764227642275,20.18806489831672,11.125769726969502,112,30.75,83.36480686695279,2.711050629819603,4.633660543980096,30,0.6,0.36666666666666664,0.03333333333333333,0.06666666666666667,0.7,0.23333333333333334,0.0,88.91753385712076,64.0,0.5145331291801358
28,2004,5,25,23,0,TS,38.25904406203575,272.3609016142498,102036,0.7773105402687631,295.1786449798672,466.36716959135657,131268,0.7742074963024019,29.032419930220705,58,1048,10260,0.010270884785761889,0.10055274608961542,0.10214424951267057,55.7695005181586,0.006800930871639992,-0.0007449463115919878,-0.0007449463115919878,0.0001862087890548434,0.07816070938842673,10.140823743185948,-35.887212117223136,10.617605525789928,362,35.6972972972973,86.31833910034602,2.4180637088982455,1.2883070983186646,66,0.45454545454545453,0.5151515151515151,0.030303030303030304,0.10606060606060606,0.7272727272727273,0.16666666666666666,0.0,91.52115580788536,54.0,0.5887202867075073
29,2004,5,27,22,1,TS,39.592962502333485,269.27983596243223,68296,0.5879679052308964,169.30433966986405,790.3802288717105,116156,0.9767884658295196,30.77550661824997,66,4096,12832,0.05997422982312288,0.18788801686775214,0.3192019950124688,89.58313909264098,0.008758890441064242,0.00020133955594189818,0.0006985538424348238,0.00026355862715239545,0.11047212369571954,6.190210656753408,-162.03842843790108,50.40750580650989,194,31.339805825242717,58.78378378378378,1.8756907465085904,4.074124891091292,64,0.671875,0.3125,0.015625,0.21875,0.59375,0.140625,0.046875,123.03853296123576,31.5,0.926588602516209
30,2004,5,27,5,2,LS,38.01236901825456,264.68753057420906,11248,0.6746641074856046,86.65703281731244,214.07982037528964,16672,0.9144103744295056,33.28129445234708,63,920,3168,0.08179231863442389,0.28165007112375534,0.2904040404040404,105.79462876536041,0.003644322460297691,-0.0013133690044921501,-0.0013133690044921501,0.0002667140825035562,0.19001919385796545,6.179226069246435,-42.80172350118995,-27.865780433194452,148,23.951219512195124,28.991150442477878,1.2104248148081393,1.4464852728060111,9,0.5555555555555556,0.4444444444444444,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,79.28052605562974,44.0,0.4876060627536549
31,2004,5,27,9,2,NL,44.687100675188,269.56244833620747,25188,0.6527417850108842,131.15612038597138,306.5073398934747,38588,0.9038235667616931,31.062410671748452,60,400,4196,0.01588057805304113,0.16658726377640146,0.09532888465204957,62.32626212577462,0.01564970689661943,0.0012072595880117378,0.0012072595880117378,0.0002779101159282198,0.1087384679174873,5.6568501920614604,63.56482844335071,-14.376459955621911,188,33.234042553191486,50.91860465116279,1.5321219069171903,1.6303581909227378,21,0.7142857142857143,0.2857142857142857,0.0,0.23809523809523808,0.5714285714285714,0.19047619047619047,0.0,79.40223239508275,36.5,0.7181301050950704
32,2004,5,30,2,0,CC,34.22522851847598,270.10951841874623,3816,0.6565726083964212,70.77902218325438,103.4254547053155,5812,0.7291553757918872,30.062893081761008,53,76,568,0.019916142557651992,0.1488469601677149,0.13380281690140844,63.43210316047625,0.0,0.0,0.0,0.001310272536687631,0.09772883688919477,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0.875,0.125,0.0,0.125,0.875,0.0,0.0,41.517350792559625,22.0,0.35616047480454266
33,2004,5,9,1,0,BL,42.10070015851414,265.72164625450273,96472,0.5194486323497739,167.70726569962267,1231.9972369068719,185720,0.9906914865679701,28.789161622025045,67,3748,13644,0.03885065096608342,0.14142963761505928,0.2746995016124304,76.64561268960934,0.007548800843881081,-0.00015180517203927383,0.0010668680088554332,0.00023841114520275312,0.07346543183286668,8.745913818722139,-37.4111873406718,-50.129352310208795,216,24.69724770642202,70.51626898047722,2.8552278301901994,5.7036909116058885,82,0.5853658536585366,0.3902439024390244,0.024390243902439025,0.25609756097560976,0.573170731707317,0.14634146341463414,0.024390243902439025,123.42142004550965,35.0,0.9397667517834225
34,2004,5,9,1,3,NL,44.05470838434711,273.99922892013734,23080,0.7537557152188112,160.45284258844802,219.9569242443389,30620,0.6840086119902502,31.897573656845754,57,428,3828,0.01854419410745234,0.1658578856152513,0.11180773249738767,60.1030270418017,0.006689025572623346,-0.0009668356735719016,-0.0009668356735719016,0.00047660311958405547,0.12501632919660352,3.1980906921241052,16.61372657655269,-1.788284349114445,120,37.52238805970149,61.09090909090909,1.6281188978086354,1.8329743687028242,20,0.6,0.4,0.0,0.35,0.65,0.0,0.0,71.79259997233588,52.0,0.028950529223153314
35,2004,6,1,2,1,CC,31.745120193752776,264.12162572208524,18744,0.609204368174727,122.24978936442122,284.5514178782195,30768,0.9030084230284141,28.254801536491676,61,1076,2892,0.057405036278275715,0.15428937259923176,0.37206085753803597,93.8719092969332,0.0,0.0,0.0,0.0002134016218523261,0.09399375975039001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0.7692307692307693,0.23076923076923078,0.0,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.0,78.70383561750472,71.0,0.0712636787940253
36,2004,6,10,2,0,BE,40.038664323828236,257.28431421068626,101620,0.6358880656788146,254.0093439651599,716.6334955339461,159808,0.9350757086626427,28.604762841960245,59,912,8304,0.008974611296988781,0.08171619759889785,0.10982658959537572,49.29480116890859,0.011484063823434044,-0.0006670038035474464,0.0006287066100024594,0.000196811651249754,0.05196235482579095,6.990196078431373,-149.6706669473535,77.96639161945423,184,26.322580645161292,101.86544342507645,3.869888169335012,3.8947472583366634,44,0.25,0.75,0.0,0.06818181818181818,0.7272727272727273,0.20454545454545456,0.0,95.79130878904449,85.0,0.7180099493718296
37,2004,6,10,2,1,PS,30.986200275887644,262.9340675692698,45064,0.7099823544239979,193.98749480198475,362.5316886730236,63472,0.8447943366481667,31.226522279424817,52,120,5864,0.002662879460323096,0.13012604296112196,0.020463847203274217,48.95135053638452,0.00797577584526159,-0.001319247584582031,-0.00040671790391873236,0.0002662879460323096,0.09238719435341568,9.124440465532677,63.859960548863235,14.352377315585068,196,21.48076923076923,74.17801047120419,3.4532287775314394,1.849651472821549,16,0.6875,0.3125,0.0,0.125,0.75,0.125,0.0,105.57901039829224,30.5,0.9657619806592387
38,2004,6,11,21,3,IC,32.38369197575355,276.4230628448198,1720,0.441025641025641,33.57745351212481,139.08079765761954,3900,0.9704197102136837,30.693023255813955,56,32,332,0.018604651162790697,0.1930232558139535,0.0963855421686747,78.20343969713356,0.0,0.0,0.0,0.002325581395348837,0.08512820512820513,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,62.21978541836976,6.0,0.9453195389043058
39,2004,6,12,10,0,NL,42.20482719724472,273.9250189914309,101856,0.663055931673784,293.66704792558096,601.9245322918816,153616,0.8729106093786645,31.94396010053409,66,1676,18524,0.016454602576185987,0.1818645931511153,0.090477218743252,60.537112435731316,0.019204324020674082,-0.00014277654677522078,0.0010649572914894754,0.0003436223688344329,0.12058639725028643,5.294403892944039,156.9027069292604,7.523101306244932,238,44.953125,69.44051446945338,1.5447316392231547,2.529094673495301,70,0.6285714285714286,0.37142857142857144,0.0,0.1,0.7571428571428571,0.14285714285714285,0.0,96.52694532652181,156.0,0.3493642910930555
40,2004,6,12,15,0,NL,38.90293488510208,273.36911231504416,46320,0.4938376903066229,315.3374352485647,357.1446213409966,93796,0.46948498278759504,30.24050086355786,56,708,5780,0.015284974093264249,0.12478411053540588,0.12249134948096886,56.41841149352259,0.007913061005154232,0.0013686657602000737,0.0013686657602000737,0.0003670120898100173,0.06162309693377116,4.924760601915184,76.82163297978404,-33.87499840335197,120,24.366666666666667,58.31578947368421,2.393260853913169,2.976205177841638,56,0.8035714285714286,0.19642857142857142,0.0,0.375,0.6071428571428571,0.017857142857142856,0.0,81.28190206937678,154.5,0.05556828863027996
41,2004,6,12,15,1,NL,40.72015765773041,276.9733964624442,24776,0.6901392757660167,140.28864142483565,246.213743065495,35900,0.821794523840817,31.447045527930253,51,16,2480,0.0006457862447529867,0.10009686793671295,0.0064516129032258064,39.733472866186816,0.0,0.0,0.0,0.00020180820148530835,0.0690807799442897,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0.875,0.125,0.0,0.5,0.5,0.0,0.0,55.07607331660696,38.0,0.04967706987011027
42,2004,6,12,15,2,NL,37.85820510973373,270.066835122303,14192,0.5349819059107358,174.680033765781,190.36150719276384,26528,0.3974526921995592,29.51183765501691,52,72,1892,0.005073280721533258,0.13331454340473506,0.03805496828752643,58.14839425549304,0.006686433906944974,-0.0023415734848376635,-0.0023415734848376635,0.0008455467869222097,0.07132086851628468,4.326923076923077,-15.712926362734422,50.859814523049266,100,23.11111111111111,39.56190476190476,1.711813186813187,1.9036150719276383,22,0.8636363636363636,0.13636363636363635,0.0,0.22727272727272727,0.6818181818181818,0.09090909090909091,0.0,74.72758412245159,40.0,0.028869331572096087
43,2004,6,12,15,3,BL,37.13803455924468,266.4171738355989,12140,0.6491978609625668,99.27547956173147,207.07158244633118,18700,0.877582365031415,30.30510708401977,59,392,2292,0.03228995057660626,0.18879736408566722,0.17102966841186737,80.34578940368952,0.002613324254173188,0.00045028861450708895,0.00045028861450708895,0.0004942339373970346,0.1225668449197861,6.174578866768759,16.86596829541834,-8.148313328290822,126,20.40625,32.92857142857143,1.613651279807482,1.643425257510565,19,0.3684210526315789,0.5789473684210527,0.05263157894736842,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.05263157894736842,63.94569809571891,10.0,0.838309805569146
44,2004,6,12,18,1,NL,36.875163447640965,267.651523396944,36236,0.5748461196776445,180.60351285273896,340.320217034251,63036,0.847567882108323,31.268683077602386,61,1276,5944,0.03521359973507009,0.164035765537035,0.21467025572005383,71.31670442533569,0.005435221581030592,-0.00010612681497156325,-0.00010612681497156325,0.00041395297494204657,0.09429532330731645,6.02735781137509,20.82321946259497,49.07849965499576,182,30.195652173913043,57.81111111111111,1.9145508359331254,1.8698913023859947,40,0.85,0.15,0.0,0.3,0.65,0.05,0.0,72.64727608709018,116.0,0.03238089580401445
